2.280000000000000249e+00, 1.693526721954136249e+01
2.290000000000000036e+00, 1.702128524659347875e+01
2.300000000000000266e+00, 1.710735668668532483e+01
2.310000000000000053e+00, 1.719348129789368684e+01
2.319999999999999840e+00, 1.727965884175416988e+01
2.330000000000000071e+00, 1.736588908322827152e+01
2.339999999999999858e+00, 1.745217179067083890e+01
2.350000000000000089e+00, 1.753850673579793451e+01
2.359999999999999876e+00, 1.762489369365509617e+01
2.370000000000000107e+00, 1.771133244258596662e+01
2.379999999999999893e+00, 1.779782276420136355e+01
2.390000000000000124e+00, 1.788436444334864461e+01
2.399999999999999911e+00, 1.797095726808149152e+01
2.410000000000000142e+00, 1.805760102963006375e+01
2.419999999999999929e+00, 1.814429552237145771e+01
2.430000000000000160e+00, 1.823104054380058514e+01
2.439999999999999947e+00, 1.831783589450133931e+01
2.450000000000000178e+00, 1.840468137811813421e+01
2.459999999999999964e+00, 1.849157680132777060e+01
2.470000000000000195e+00, 1.857852197381162185e+01
2.479999999999999982e+00, 1.866551670822815012e+01
2.490000000000000213e+00, 1.875256082018575299e+01
2.500000000000000000e+00, 1.883965412821589780e+01
2.510000000000000231e+00, 1.892679645374659358e+01
2.520000000000000018e+00, 1.901398762107614004e+01
2.530000000000000249e+00, 1.910122745734719985e+01
2.540000000000000036e+00, 1.918851579252114448e+01
2.550000000000000266e+00, 1.927585245935270564e+01
2.560000000000000053e+00, 1.936323729336490018e+01
2.569999999999999840e+00, 1.945067013282425350e+01
2.580000000000000071e+00, 1.953815081871627157e+01
2.589999999999999858e+00, 1.962567919472120792e+01
2.600000000000000089e+00, 1.971325510719010765e+01
2.609999999999999876e+00, 1.980087840512106823e+01
2.620000000000000107e+00, 1.988854894013583063e+01
2.629999999999999893e+00, 1.997626656645655530e+01
2.640000000000000124e+00, 2.006403114088291417e+01
2.649999999999999911e+00, 2.015184252276938182e+01
2.660000000000000142e+00, 2.023970057400279643e+01
2.669999999999999929e+00, 2.032760515898016607e+01
2.680000000000000160e+00, 2.041555614458669510e+01
2.689999999999999947e+00, 2.050355340017405226e+01
2.700000000000000178e+00, 2.059159679753888028e+01
2.709999999999999964e+00, 2.067968621090152581e+01
2.720000000000000195e+00, 2.076782151688497535e+01
2.729999999999999982e+00, 2.085600259449405414e+01
2.740000000000000213e+00, 2.094422932509479907e+01
2.750000000000000000e+00, 2.103250159239406614e+01
2.760000000000000231e+00, 2.112081928241935458e+01
2.770000000000000018e+00, 2.120918228349884060e+01
2.780000000000000249e+00, 2.129759048624159234e+01
2.790000000000000036e+00, 2.138604378351801927e+01
2.800000000000000266e+00, 2.147454207044049923e+01
2.810000000000000053e+00, 2.156308524434421869e+01
2.819999999999999840e+00, 2.165167320476818702e+01
2.830000000000000071e+00, 2.174030585343647459e+01
2.839999999999999858e+00, 2.182898309423958949e+01
2.850000000000000089e+00, 2.191770483321610286e+01
2.859999999999999876e+00, 2.200647097853441636e+01
2.870000000000000107e+00, 2.209528144047470732e+01
2.879999999999999893e+00, 2.218413613141107987e+01
2.890000000000000124e+00, 2.227303496579387954e+01
2.899999999999999911e+00, 2.236197786013217481e+01
2.910000000000000142e+00, 2.245096473297641992e+01
2.919999999999999929e+00, 2.253999550490129167e+01
2.930000000000000160e+00, 2.262907009848866480e+01
2.939999999999999947e+00, 2.271818843831079349e+01
2.950000000000000178e+00, 2.280735045091363489e+01
2.959999999999999964e+00, 2.289655606480031835e+01
2.970000000000000195e+00, 2.298580521041478875e+01
2.979999999999999982e+00, 2.307509782012563093e+01
2.990000000000000213e+00, 2.316443382820999020e+01
3.000000000000000000e+00, 2.325381317083770938e+01
3.010000000000000231e+00, 2.334323578605554772e+01
3.020000000000000018e+00, 2.343270161377162708e+01
3.030000000000000249e+00, 2.352221059573994921e+01
3.040000000000000036e+00, 2.361176267554510133e+01
3.050000000000000266e+00, 2.370135779858711089e+01
3.060000000000000053e+00, 2.379099591206639275e+01
3.070000000000000284e+00, 2.388067696496890235e+01
3.080000000000000071e+00, 2.397040090805135648e+01
3.089999999999999858e+00, 2.406016769382665288e+01
3.100000000000000089e+00, 2.414997727654937876e+01
3.109999999999999876e+00, 2.423982961220147558e+01
3.120000000000000107e+00, 2.432972465847802468e+01
3.129999999999999893e+00, 2.441966237477316071e+01
3.140000000000000124e+00, 2.450964272216612017e+01
3.149999999999999911e+00, 2.459966566340742133e+01
3.160000000000000142e+00, 2.468973116290513303e+01
3.169999999999999929e+00, 2.477983918671131747e+01
3.180000000000000160e+00, 2.486998970250855123e+01
3.189999999999999947e+00, 2.496018267959660264e+01
3.200000000000000178e+00, 2.505041808887918364e+01
3.209999999999999964e+00, 2.514069590285086520e+01
3.220000000000000195e+00, 2.523101609558407787e+01
3.229999999999999982e+00, 2.532137864271624039e+01
3.240000000000000213e+00, 2.541178352143698049e+01
3.250000000000000000e+00, 2.550223071047550150e+01
3.260000000000000231e+00, 2.559272019008804122e+01
3.270000000000000018e+00, 2.568325194204541262e+01
3.280000000000000249e+00, 2.577382594962071138e+01
3.290000000000000036e+00, 2.586444219757707330e+01
3.300000000000000266e+00, 2.595510067215557726e+01
3.310000000000000053e+00, 2.604580136106322996e+01
3.320000000000000284e+00, 2.613654425346104304e+01
3.330000000000000071e+00, 2.622732933995225935e+01
3.339999999999999858e+00, 2.631815661257061478e+01
3.350000000000000089e+00, 2.640902606476874936e+01
3.359999999999999876e+00, 2.649993769140670352e+01
3.370000000000000107e+00, 2.659089148874049968e+01
3.379999999999999893e+00, 2.668188745441082688e+01
3.390000000000000124e+00, 2.677292558743182127e+01
3.399999999999999911e+00, 2.686400588817994262e+01
3.410000000000000142e+00, 2.695512835838294663e+01
3.419999999999999929e+00, 2.704629300110892842e+01
3.430000000000000160e+00, 2.713749982075548317e+01
3.439999999999999947e+00, 2.722874882303894140e+01
3.450000000000000178e+00, 2.732004001498369661e+01
3.459999999999999964e+00, 2.741137340491162888e+01
3.470000000000000195e+00, 2.750274900243158882e+01
3.479999999999999982e+00, 2.759416681842900232e+01
3.490000000000000213e+00, 2.768562686505554282e+01
3.500000000000000000e+00, 2.777712915571887109e+01
3.510000000000000231e+00, 2.786867370507249930e+01
3.520000000000000018e+00, 2.796026052900569780e+01
3.530000000000000249e+00, 2.805188964463350487e+01
3.540000000000000036e+00, 2.814356107028681819e+01
3.550000000000000266e+00, 2.823527482550254319e+01
3.560000000000000053e+00, 2.832703093101384439e+01
3.570000000000000284e+00, 2.841882940874048202e+01
3.580000000000000071e+00, 2.851067028177918061e+01
3.589999999999999858e+00, 2.860255357439412549e+01
3.600000000000000089e+00, 2.869447931200750546e+01
3.609999999999999876e+00, 2.878644752119014782e+01
3.620000000000000107e+00, 2.887845822965220322e+01
3.629999999999999893e+00, 2.897051146623393691e+01
3.640000000000000124e+00, 2.906260726089654867e+01
3.649999999999999911e+00, 2.915474564471312036e+01
3.660000000000000142e+00, 2.924692664985958501e+01
3.669999999999999929e+00, 2.933915030960579173e+01
3.680000000000000160e+00, 2.943141665830663456e+01
3.689999999999999947e+00, 2.952372573139325240e+01
3.700000000000000178e+00, 2.961607756536428582e+01
3.709999999999999964e+00, 2.970847219777722970e+01
3.720000000000000195e+00, 2.980090966723982149e+01
3.729999999999999982e+00, 2.989339001340150048e+01
3.740000000000000213e+00, 2.998591327694495945e+01
3.750000000000000000e+00, 3.007847949957773181e+01
3.760000000000000231e+00, 3.017108872402386766e+01
3.770000000000000018e+00, 3.026374099401563456e+01
3.780000000000000249e+00, 3.035643635428532860e+01
3.790000000000000036e+00, 3.044917485055712802e+01
3.800000000000000266e+00, 3.054195652953899653e+01
3.810000000000000053e+00, 3.063478143891465422e+01
3.820000000000000284e+00, 3.072764962733564076e+01
3.830000000000000071e+00, 3.082056114441337868e+01
3.839999999999999858e+00, 3.091351604071135739e+01
3.850000000000000089e+00, 3.100651436773732783e+01
3.859999999999999876e+00, 3.109955617793560378e+01
3.870000000000000107e+00, 3.119264152467936313e+01
3.879999999999999893e+00, 3.128577046226305924e+01
3.890000000000000124e+00, 3.137894304589485728e+01
3.899999999999999911e+00, 3.147215933168914503e+01
3.910000000000000142e+00, 3.156541937665909003e+01
3.919999999999999929e+00, 3.165872323870924632e+01
3.930000000000000160e+00, 3.175207097662824296e+01
3.939999999999999947e+00, 3.184546265008148325e+01
3.950000000000000178e+00, 3.193889831960394687e+01
3.959999999999999964e+00, 3.203237804659300281e+01
3.970000000000000195e+00, 3.212590189330131096e+01
3.979999999999999982e+00, 3.221946992282973099e+01
3.990000000000000213e+00, 3.231308219912035895e+01
4.000000000000000000e+00, 3.240673878694951782e+01
4.009999999999999787e+00, 3.250043975192088652e+01
4.020000000000000462e+00, 3.259418516045860770e+01
4.030000000000000249e+00, 3.268797507980050909e+01
4.040000000000000036e+00, 3.278180957799134632e+01
4.049999999999999822e+00, 3.287568872387606689e+01
4.060000000000000497e+00, 3.296961258709318798e+01
4.070000000000000284e+00, 3.306358123806814575e+01
4.080000000000000071e+00, 3.315759474800677253e+01
4.089999999999999858e+00, 3.325165318888875277e+01
4.099999999999999645e+00, 3.334575663346117125e+01
4.110000000000000320e+00, 3.343990515523207563e+01
4.120000000000000107e+00, 3.353409882846413836e+01
4.129999999999999893e+00, 3.362833772816826894e+01
4.139999999999999680e+00, 3.372262193009739661e+01
4.150000000000000355e+00, 3.381695151074018213e+01
4.160000000000000142e+00, 3.391132654731485729e+01
4.169999999999999929e+00, 3.400574711776305747e+01
4.179999999999999716e+00, 3.410021330074372514e+01
4.190000000000000391e+00, 3.419472517562706315e+01
4.200000000000000178e+00, 3.428928282248848802e+01
4.209999999999999964e+00, 3.438388632210268980e+01
4.219999999999999751e+00, 3.447853575593767061e+01
4.230000000000000426e+00, 3.457323120614888978e+01
4.240000000000000213e+00, 3.466797275557338764e+01
4.250000000000000000e+00, 3.476276048772400884e+01
4.259999999999999787e+00, 3.485759448678359718e+01
4.270000000000000462e+00, 3.495247483759931839e+01
4.280000000000000249e+00, 3.504740162567696871e+01
4.290000000000000036e+00, 3.514237493717529759e+01
4.299999999999999822e+00, 3.523739485890047973e+01
4.310000000000000497e+00, 3.533246147830045203e+01
4.320000000000000284e+00, 3.542757488345950634e+01
4.330000000000000071e+00, 3.552273516309270462e+01
4.339999999999999858e+00, 3.561794240654050725e+01
4.350000000000000533e+00, 3.571319670376333733e+01
4.360000000000000320e+00, 3.580849814533619480e+01
4.370000000000000107e+00, 3.590384682244337711e+01
4.379999999999999893e+00, 3.599924282687315014e+01
4.389999999999999680e+00, 3.609468625101248307e+01
4.400000000000000355e+00, 3.619017718784188276e+01
4.410000000000000142e+00, 3.628571573093015701e+01
4.419999999999999929e+00, 3.638130197442931291e+01
4.429999999999999716e+00, 3.647693601306941247e+01
4.440000000000000391e+00, 3.657261794215351358e+01
4.450000000000000178e+00, 3.666834785755267490e+01
4.459999999999999964e+00, 3.676412585570086833e+01
4.469999999999999751e+00, 3.685995203359009764e+01
4.480000000000000426e+00, 3.695582648876541754e+01
4.490000000000000213e+00, 3.705174931932005222e+01
4.500000000000000000e+00, 3.714772062389051399e+01
4.509999999999999787e+00, 3.724374050165182126e+01
4.520000000000000462e+00, 3.733980905231266689e+01
4.530000000000000249e+00, 3.743592637611063623e+01
4.540000000000000036e+00, 3.753209257380753883e+01
4.549999999999999822e+00, 3.762830774668466916e+01
4.560000000000000497e+00, 3.772457199653813831e+01
4.570000000000000284e+00, 3.782088542567429812e+01
4.580000000000000071e+00, 3.791724813690507290e+01
4.589999999999999858e+00, 3.801366023354345458e+01
4.600000000000000533e+00, 3.811012181939893395e+01
4.610000000000000320e+00, 3.820663299877298869e+01
4.620000000000000107e+00, 3.830319387645466378e+01
4.629999999999999893e+00, 3.839980455771606671e+01
4.639999999999999680e+00, 3.849646514830801181e+01
4.650000000000000355e+00, 3.859317575445562198e+01
4.660000000000000142e+00, 3.868993648285397313e+01
4.669999999999999929e+00, 3.878674744066378111e+01
4.679999999999999716e+00, 3.888360873550713137e+01
4.690000000000000391e+00, 3.898052047546318732e+01
4.700000000000000178e+00, 3.907748276906399099e+01
4.709999999999999964e+00, 3.917449572529025659e+01
4.719999999999999751e+00, 3.927155945356720679e+01
4.730000000000000426e+00, 3.936867406376040890e+01
4.740000000000000213e+00, 3.946583966617169636e+01
4.750000000000000000e+00, 3.956305637153504051e+01
4.759999999999999787e+00, 3.966032429101255019e+01
4.770000000000000462e+00, 3.975764353619040747e+01
4.780000000000000249e+00, 3.985501421907488151e+01
4.790000000000000036e+00, 3.995243645208834238e+01
4.799999999999999822e+00, 4.004991034806533179e+01
4.810000000000000497e+00, 4.014743602024866220e+01
4.820000000000000284e+00, 4.024501358228548753e+01
4.830000000000000071e+00, 4.034264314822347330e+01
4.839999999999999858e+00, 4.044032483250694554e+01
4.850000000000000533e+00, 4.053805874997308933e+01
4.860000000000000320e+00, 4.063584501584816877e+01
4.870000000000000107e+00, 4.073368374574375395e+01
4.879999999999999893e+00, 4.083157505565299772e+01
4.889999999999999680e+00, 4.092951906194696932e+01
4.900000000000000355e+00, 4.102751588137090266e+01
4.910000000000000142e+00, 4.112556563104060103e+01
4.919999999999999929e+00, 4.122366842843877777e+01
4.929999999999999716e+00, 4.132182439141148933e+01
4.940000000000000391e+00, 4.142003363816451866e+01
4.950000000000000178e+00, 4.151829628725983667e+01
4.959999999999999964e+00, 4.161661245761207084e+01
4.969999999999999751e+00, 4.171498226848501645e+01
4.980000000000000426e+00, 4.181340583948814782e+01
4.990000000000000213e+00, 4.191188329057314377e+01
5.000000000000000000e+00, 4.201041474203049120e+01
5.009999999999999787e+00, 4.210900031448605318e+01
5.020000000000000462e+00, 4.220764012889769390e+01
5.030000000000000249e+00, 4.230633430655189642e+01
5.040000000000000036e+00, 4.240508296906048002e+01
5.049999999999999822e+00, 4.250388623835722512e+01
5.060000000000000497e+00, 4.260274423539368627e+01
5.070000000000000284e+00, 4.270165708013805528e+01
5.080000000000000071e+00, 4.280062489158220274e+01
5.089999999999999858e+00, 4.289964778774873366e+01
5.100000000000000533e+00, 4.299872588569801479e+01
5.110000000000000320e+00, 4.309785930153510947e+01
5.120000000000000107e+00, 4.319704815041671253e+01
5.129999999999999893e+00, 4.329629254655802129e+01
5.139999999999999680e+00, 4.339559260323955669e+01
5.150000000000000355e+00, 4.349494843281394196e+01
5.160000000000000142e+00, 4.359436014671261717e+01
5.169999999999999929e+00, 4.369382785545256098e+01
5.179999999999999716e+00, 4.379335166864289874e+01
5.190000000000000391e+00, 4.389293169499153180e+01
5.200000000000000178e+00, 4.399256804231166740e+01
5.209999999999999964e+00, 4.409226081752832016e+01
5.219999999999999751e+00, 4.419201012668481354e+01
5.230000000000000426e+00, 4.429181607494914630e+01
5.240000000000000213e+00, 4.439167876662040157e+01
5.250000000000000000e+00, 4.449159830513507785e+01
5.259999999999999787e+00, 4.459157479307337013e+01
5.270000000000000462e+00, 4.469160833216539430e+01
5.280000000000000249e+00, 4.479169902329743280e+01
5.290000000000000036e+00, 4.489184696651803108e+01
5.299999999999999822e+00, 4.499205226104419353e+01
5.310000000000000497e+00, 4.509231500526738756e+01
5.320000000000000284e+00, 4.519263529675959035e+01
5.330000000000000071e+00, 4.529301323227930709e+01
5.339999999999999858e+00, 4.539344890777748276e+01
5.350000000000000533e+00, 4.549394241840342801e+01
5.360000000000000320e+00, 4.559449385851068826e+01
5.370000000000000107e+00, 4.569510332166282751e+01
5.379999999999999893e+00, 4.579577090063925482e+01
5.389999999999999680e+00, 4.589649668744095834e+01
5.400000000000000355e+00, 4.599728077329618259e+01
5.410000000000000142e+00, 4.609812324866609856e+01
5.419999999999999929e+00, 4.619902420325043124e+01
5.429999999999999716e+00, 4.629998372599305156e+01
5.440000000000000391e+00, 4.640100190508748312e+01
5.450000000000000178e+00, 4.650207882798243020e+01
5.459999999999999964e+00, 4.660321458138722761e+01
5.469999999999999751e+00, 4.670440925127726928e+01
5.480000000000000426e+00, 4.680566292289940833e+01
5.490000000000000213e+00, 4.690697568077726487e+01
5.500000000000000000e+00, 4.700834760871656215e+01
5.509999999999999787e+00, 4.710977878981039879e+01
5.520000000000000462e+00, 4.721126930644447128e+01
5.530000000000000249e+00, 4.731281924030224673e+01
5.540000000000000036e+00, 4.741442867237017822e+01
5.549999999999999822e+00, 4.751609768294275682e+01
5.560000000000000497e+00, 4.761782635162764166e+01
5.570000000000000284e+00, 4.771961475735068348e+01
5.580000000000000071e+00, 4.782146297836093396e+01
5.589999999999999858e+00, 4.792337109223564084e+01
